,tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
6913,tt10648342,movie,Thor: Love and Thunder,2022,118,"Action,Adventure,Comedy",6.4,297732
6915,tt1064932,movie,Welcome to the Sticks,2008,106,"Comedy,Romance",7.1,42440
6916,tt1065073,movie,Boyhood,2014,165,Drama,7.9,354602
6925,tt10661848,movie,Jagame Thandhiram,2021,158,"Action,Crime,Drama",5.8,11913
6926,tt10665338,movie,Halloween Kills,2021,105,"Horror,Thriller",5.5,84824
6927,tt10665342,movie,Halloween Ends,2022,111,"Horror,Thriller",5.0,42886
6930,tt1067106,movie,A Christmas Carol,2009,96,"Adventure,Animation,Comedy",6.8,115711
6931,tt1067583,movie,Water for Elephants,2011,122,"Drama,Romance",6.9,116921
6932,tt10676012,movie,To All the Boys: Always and Forever,2021,109,"Comedy,Drama,Romance",6.3,26442
6933,tt1067733,movie,"Patrik, Age 1.5",2008,103,"Comedy,Drama,Romance",6.9,10035
6934,tt1067765,movie,Adult World,2013,97,"Comedy,Drama",6.1,17953
6935,tt1067774,movie,Monte Carlo,2011,109,"Adventure,Comedy,Family",5.8,45435
6937,tt10682266,movie,Hubie Halloween,2020,103,"Comedy,Mystery",5.2,51063
6938,tt1068242,movie,Footloose,2011,113,"Comedy,Drama,Music",5.8,50358
6939,tt1068641,movie,The Burning Plain,2008,107,"Crime,Drama,Romance",6.8,20360
6940,tt1068646,movie,The Class,2008,128,Drama,7.5,35568
6941,tt1068649,movie,I've Loved You So Long,2008,117,Drama,7.6,20374
6942,tt1068678,movie,Veronika Decides to Die,2009,103,"Drama,Romance",6.3,12760
6943,tt1068680,movie,Yes Man,2008,104,"Comedy,Romance",6.8,362720
6944,tt10687506,movie,The Electrical Life of Louis Wain,2021,111,"Biography,Drama,History",6.8,14456
6945,tt10691162,movie,Aftermath,2021,114,"Drama,Horror,Mystery",5.3,16256
6946,tt1069238,movie,Departures,2008,130,Drama,8.0,52384
6947,tt10696784,movie,The Harder They Fall,2021,139,"Action,Drama,Western",6.6,62490
6948,tt10696896,movie,Stillwater,2021,139,"Crime,Drama,Thriller",6.6,43268
6949,tt10698174,movie,Wolf,2021,99,"Drama,Mystery,Thriller",5.5,11737
6951,tt10698680,movie,K.G.F: Chapter 2,2022,168,"Action,Crime,Drama",8.4,129751
6952,tt10699086,movie,Bachchhan Paandey,2022,147,"Action,Comedy,Crime",5.2,35607
6953,tt10701074,movie,Ponniyin Selvan: Part I,2022,167,"Action,Drama,Family",8.2,25809
6954,tt10706602,movie,Collective,2019,109,"Crime,Documentary",8.1,12285
6955,tt1070874,movie,The Trial of the Chicago 7,2020,129,"Drama,History,Thriller",7.7,176746
6957,tt10714856,movie,Feel the Beat,2020,109,"Comedy,Drama,Family",6.3,11562
6958,tt1071804,movie,Ink,2009,107,"Action,Drama,Fantasy",6.8,21796
6959,tt1071875,movie,Ghost Rider: Spirit of Vengeance,2011,96,"Action,Fantasy,Thriller",4.3,120198
6960,tt1072748,movie,Winchester,2018,99,"Drama,Fantasy,Horror",5.4,34475
6961,tt1073105,movie,The Descent: Part 2,2009,94,"Adventure,Horror,Thriller",5.7,48052
6962,tt10731256,movie,Don't Worry Darling,2022,123,"Drama,Thriller",6.2,43034
6963,tt10731768,movie,Sweet Girl,2021,110,"Action,Drama,Thriller",5.5,32131
6964,tt1073241,movie,Nothing But the Truth,2008,108,"Crime,Drama,Thriller",7.2,38430
6965,tt10733228,movie,Gehraiyaan,2022,148,"Drama,Romance",5.9,43231
6966,tt1073498,movie,Meet the Spartans,2008,87,"Comedy,Fantasy",2.8,108369
6969,tt10739666,movie,Satyameva Jayate 2,2021,138,"Action,Crime,Drama",4.1,15768
6970,tt10741542,movie,Sherni,2021,131,"Action,Adventure,Drama",6.8,11204
6972,tt1074638,movie,Skyfall,2012,143,"Action,Adventure,Thriller",7.8,695730
6973,tt1075110,movie,The Misfortunates,2009,108,"Comedy,Drama",7.3,10840
6974,tt10752004,movie,Love Hard,2021,104,"Comedy,Romance",6.3,51501
6975,tt1075417,movie,Race to Witch Mountain,2009,98,"Action,Adventure,Family",5.7,60225
6976,tt1075419,movie,Shinjuku Incident,2009,119,"Action,Crime,Drama",6.9,12837
6977,tt1075747,movie,Jonah Hex,2010,81,"Action,Drama,Fantasy",4.7,59395
6979,tt10763820,movie,Night Teeth,2021,107,"Action,Crime,Drama",5.7,18710
6980,tt1077248,movie,Johnny Gaddaar,2007,135,"Crime,Drama,Mystery",7.9,12481
6981,tt1077258,movie,Planet Terror,2007,105,"Action,Comedy,Horror",7.1,211827
6982,tt1077368,movie,Dark Shadows,2012,113,"Comedy,Fantasy,Horror",6.2,268301
6983,tt1078188,movie,Boy A,2007,102,Drama,7.6,37905
6985,tt1078588,movie,My Sister's Keeper,2009,109,"Drama,Family",7.3,93915
6986,tt1078912,movie,Night at the Museum: Battle of the Smithsonian,2009,105,"Adventure,Comedy,Family",6.0,197219
6987,tt1078940,movie,Couples Retreat,2009,113,Comedy,5.5,109161
6990,tt1080016,movie,Ice Age: Dawn of the Dinosaurs,2009,94,"Adventure,Animation,Comedy",6.9,245842
6992,tt10806040,movie,Valimai,2022,178,"Action,Crime,Thriller",6.0,18966
6993,tt10808832,movie,Let Them All Talk,2020,113,"Comedy,Drama",6.1,11396
6995,tt10811166,movie,The Kashmir Files,2022,170,Drama,8.3,559630
6996,tt1082601,movie,Fighting,2009,105,"Action,Crime,Drama",5.5,33355
6998,tt1082807,movie,The Belko Experiment,2016,89,"Horror,Thriller",6.1,51842
6999,tt1082853,movie,Management,2008,94,"Comedy,Drama,Romance",5.8,17854
7000,tt1082868,movie,Quarantine,2008,89,"Horror,Sci-Fi,Thriller",5.9,74061
7001,tt1082886,movie,The Wackness,2008,99,"Comedy,Drama,Romance",6.9,30816
7003,tt1083452,movie,Eddie the Eagle,2015,106,"Adventure,Biography,Comedy",7.3,93925
7004,tt1083456,movie,Fired Up!,2009,90,"Comedy,Sport",6.1,44562
7006,tt10838180,movie,The Matrix Resurrections,2021,148,"Action,Sci-Fi",5.7,246371
7009,tt1084950,movie,Rachel Getting Married,2008,113,"Drama,Romance",6.7,49630
7010,tt1084972,movie,Wanted,2009,147,"Action,Crime,Thriller",6.6,24517
7012,tt1085492,movie,The Prince,2014,93,"Action,Thriller",4.6,18623
7015,tt1085779,movie,The Hole,2009,92,"Fantasy,Thriller",5.7,23618
7016,tt1086064,movie,Bill & Ted Face the Music,2020,91,"Adventure,Comedy,Music",5.9,47857
7019,tt1086772,movie,Blended,2014,117,"Comedy,Romance",6.5,133278
7020,tt10872600,movie,Spider-Man: No Way Home,2021,148,"Action,Adventure,Fantasy",8.3,739447
7021,tt1087461,movie,Megan Is Missing,2011,89,"Drama,Horror,Thriller",4.6,12810
7023,tt1087578,movie,Still Walking,2008,115,Drama,7.9,16687
7025,tt10886166,movie,365 Days,2020,114,"Drama,Romance",3.3,89902
7026,tt10888594,movie,Radhe,2021,135,"Action,Crime,Thriller",1.9,177873
7027,tt10888708,movie,The Sleepover,2020,100,"Action,Adventure,Comedy",5.6,10693
7030,tt10895556,movie,Rashmi Rocket,2021,129,"Drama,Sport",7.4,12269
7031,tt10895576,movie,Mimi,2021,132,"Comedy,Drama",7.9,39400
7033,tt1091191,movie,Lone Survivor,2013,121,"Action,Biography,Drama",7.5,288191
7034,tt10915286,movie,Tell Me Who I Am,2019,86,"Documentary,Drama,Mystery",7.6,14885
7035,tt1091617,movie,Expelled: No Intelligence Allowed,2008,97,Documentary,3.7,12090
7036,tt1091722,movie,Adventureland,2009,107,"Comedy,Drama,Romance",6.8,161630
7038,tt10919240,movie,Malik,2021,162,"Action,Biography,Drama",8.0,12958
7039,tt10919380,movie,Freaky,2020,102,"Comedy,Horror,Thriller",6.3,58367
7042,tt1092026,movie,Paul,2011,104,"Adventure,Comedy,Sci-Fi",6.9,253499
7043,tt1092633,movie,"The Goods: Live Hard, Sell Hard",2009,89,Comedy,5.7,21730
7044,tt10930586,movie,Shikara,2020,118,"Drama,History,Romance",3.3,15233
7045,tt1093357,movie,The Darkest Hour,2011,89,"Action,Adventure,Horror",4.9,61581
7046,tt1093370,movie,Jab We Met,2007,138,"Comedy,Drama,Romance",7.9,53510
7047,tt1093824,movie,Encounters at the End of the World,2007,99,Documentary,7.7,18541
7048,tt1093908,movie,Confessions of a Shopaholic,2009,104,"Comedy,Romance",5.8,78980
7051,tt10944760,movie,Titane,2021,108,"Drama,Horror,Sci-Fi",6.6,45225
7052,tt1095174,movie,New in Town,2009,97,"Comedy,Romance",5.6,23539
7053,tt1095217,movie,Bad Lieutenant: Port of Call New Orleans,2009,122,"Crime,Drama",6.6,77819
7054,tt10954652,movie,Old,2021,108,"Drama,Horror,Mystery",5.8,118758
7055,tt10954984,movie,Nope,2022,130,"Horror,Mystery,Sci-Fi",6.9,147104
7056,tt10962368,movie,Things Heard & Seen,2021,121,"Drama,Horror,Mystery",5.3,31797
7057,tt10964430,movie,Thappad,2020,142,Drama,7.0,28698
7058,tt1097013,movie,Next Day Air,2009,84,"Action,Comedy,Crime",5.7,10720
7060,tt1097643,movie,Fifty Dead Men Walking,2008,117,"Crime,Drama,Thriller",6.8,11339
7062,tt1098327,movie,Dragonball Evolution,2009,85,"Action,Adventure,Fantasy",2.6,75021
7064,tt10986222,movie,C'mon C'mon,2021,109,Drama,7.4,29769
7066,tt1099212,movie,Twilight,2008,122,"Drama,Fantasy,Romance",5.3,461296
7067,tt1100089,movie,Foxcatcher,2014,134,"Biography,Drama,History",7.0,143305
7069,tt11003218,movie,Pig,2021,92,"Drama,Mystery",6.9,73495
7072,tt11012066,movie,Home Sweet Home Alone,2021,93,"Comedy,Crime,Family",3.6,16875
7073,tt11024272,movie,The Babysitter: Killer Queen,2020,101,"Comedy,Horror",5.8,40568
7074,tt11027830,movie,Haseen Dillruba,2021,135,"Crime,Drama,Mystery",6.9,27111
7076,tt1103153,movie,Killers,2010,100,"Action,Comedy,Romance",5.4,92377
7077,tt11032374,movie,Demon Slayer the Movie: Mugen Train,2020,117,"Action,Adventure,Animation",8.2,57324
7078,tt1103275,movie,Two Lovers,2008,110,"Drama,Romance",7.0,40816
7079,tt1103982,movie,The Girlfriend Experience,2009,77,Drama,5.5,16767
7081,tt1104001,movie,TRON: Legacy,2010,125,"Action,Adventure,Sci-Fi",6.8,337626
7087,tt11045422,movie,Toofaan,2021,163,"Action,Drama,Sport",5.6,34703
7088,tt1104733,movie,Hamlet 2,2008,92,"Comedy,Music",6.3,17069
7089,tt1104806,movie,One Week,2008,94,"Adventure,Drama",7.0,11771
7090,tt11057644,movie,The Christmas Chronicles: Part Two,2020,112,"Adventure,Comedy,Family",6.0,29952
7091,tt1107319,movie,Dirty Girl,2010,90,"Comedy,Drama",6.4,10926
7093,tt1107860,movie,The Maiden Heist,2009,90,"Comedy,Crime",6.0,16779
7095,tt11080108,movie,The Map of Tiny Perfect Things,2021,98,"Comedy,Fantasy,Romance",6.8,23019
7096,tt11083552,movie,Wrath of Man,2021,119,"Action,Crime,Thriller",7.1,175404
7098,tt1109624,movie,Paddington,2014,95,"Adventure,Comedy,Family",7.3,117056
7099,tt11100856,movie,"Love, Guaranteed",2020,90,"Comedy,Romance",5.6,17672
7101,tt1111422,movie,The Taking of Pelham 123,2009,106,"Action,Crime,Thriller",6.4,198215
7103,tt1111833,movie,Super High Me,2007,94,"Comedy,Documentary",6.0,13056
7104,tt1111890,movie,Diary of a Nymphomaniac,2008,101,"Drama,Romance",5.7,11101
7105,tt1111948,movie,Soul Men,2008,100,"Comedy,Drama,Music",6.4,11129
7106,tt11125620,movie,The Addams Family 2,2021,93,"Adventure,Animation,Comedy",5.4,12399
7108,tt11127680,movie,Boiling Point,2021,92,"Drama,Thriller",7.5,25248
7109,tt11127690,movie,The Paramedic,2020,94,"Adventure,Crime,Drama",5.7,12792
7110,tt1112782,movie,The Code,2009,104,"Action,Crime,Thriller",6.0,34967
7111,tt1113829,movie,George Harrison: Living in the Material World,2011,208,"Biography,Documentary,Music",8.1,11804
7112,tt11138512,movie,The Northman,2022,137,"Action,Adventure,Drama",7.1,184631
7113,tt11140488,movie,The Wolf of Snow Hollow,2020,85,"Comedy,Horror,Mystery",6.2,21226
7114,tt1114677,movie,Hannah Montana: The Movie,2009,102,"Comedy,Drama,Family",4.5,43008
7115,tt1114740,movie,Paul Blart: Mall Cop,2009,91,"Action,Comedy,Crime",5.2,111138
7117,tt11161474,movie,Pieces of a Woman,2020,126,Drama,7.0,49964
7118,tt1116184,movie,Jackass 3D,2010,94,"Action,Comedy,Documentary",7.0,65804
7120,tt11169050,movie,Supernova,2020,95,"Drama,Romance",6.9,11759
7128,tt1117385,movie,Felon,2008,104,"Crime,Thriller",7.4,79130
7134,tt1119191,movie,The Killing Room,2009,93,"Mystery,Thriller",5.6,14471
7136,tt11196036,movie,The Card Counter,2021,111,"Crime,Drama,Thriller",6.2,34514
7138,tt1119646,movie,The Hangover,2009,100,Comedy,7.7,782689
7149,tt11199410,movie,The Princess Switch: Switched Again,2020,96,"Comedy,Drama,Family",5.4,11663
7151,tt1120985,movie,Blue Valentine,2010,112,"Drama,Romance",7.3,198048
7152,tt1121096,movie,Seventh Son,2014,102,"Action,Adventure,Fantasy",5.5,77601
7154,tt11213372,movie,Stuck Apart,2021,96,"Comedy,Drama",6.0,10700
7155,tt11214590,movie,House of Gucci,2021,158,"Biography,Crime,Drama",6.6,132602
7156,tt1121794,movie,Sword of the Stranger,2007,103,"Action,Adventure,Animation",7.8,16999
7157,tt1121931,movie,Crank: High Voltage,2009,96,"Action,Crime,Thriller",6.1,150711
7158,tt1121977,movie,Mother and Child,2009,125,"Drama,Romance",7.2,12316
7160,tt1123373,movie,Detective Dee: The Mystery of the Phantom Flame,2010,123,"Action,Adventure,Drama",6.6,11378
7161,tt11233960,movie,The Unforgivable,2021,112,"Crime,Drama",7.1,108849
7162,tt11235772,movie,The Voyeurs,2021,116,"Drama,Mystery,Thriller",6.0,21966
7164,tt1124035,movie,The Ides of March,2011,101,"Drama,Thriller",7.1,223448
7165,tt1124037,movie,Free State of Jones,2016,139,"Action,Biography,Drama",6.9,58487
7166,tt1124039,movie,Echelon Conspiracy,2009,105,"Action,Crime,Thriller",5.7,19504
7167,tt11240506,movie,Nobody Sleeps in the Woods Tonight,2020,102,"Fantasy,Horror,Mystery",4.9,12115
7168,tt1124052,movie,City of Life and Death,2009,132,"Drama,History,War",7.7,11151
7171,tt11245972,movie,Scream,2022,114,"Horror,Mystery,Thriller",6.3,109172
7173,tt11252248,movie,Dog,2022,101,"Comedy,Drama",6.5,33015
7174,tt11252440,movie,Psycho Goreman,2020,95,"Comedy,Horror,Sci-Fi",6.2,13007
7175,tt1125849,movie,The Wrestler,2008,109,"Drama,Sport",7.9,306550
7176,tt11260832,movie,Bellbottom,2021,123,"Action,Thriller",6.1,22755
7178,tt1126590,movie,Big Eyes,2014,106,"Biography,Crime,Drama",7.0,93828
7179,tt1126591,movie,Burlesque,2010,119,"Drama,Music,Musical",6.4,86565
7180,tt1126596,movie,Adulthood,2008,99,"Crime,Drama",6.6,12799
7181,tt1126618,movie,Morning Glory,2010,107,"Comedy,Drama,Romance",6.5,79401
7182,tt11271038,movie,Licorice Pizza,2021,133,"Comedy,Drama,Romance",7.2,110063
7183,tt1127180,movie,Drag Me to Hell,2009,99,Horror,6.6,204745
7184,tt1127715,movie,Sin Nombre,2009,96,"Adventure,Crime,Drama",7.5,32971
7186,tt1127884,movie,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,2008,74,"Documentary,Music",2.5,12049
7187,tt1127896,movie,Taking Woodstock,2009,120,"Biography,Comedy,Drama",6.7,29355
7189,tt1128075,movie,Love Exposure,2008,237,"Action,Comedy,Drama",8.0,14220
7190,tt11284280,movie,Cadaver,2020,86,"Drama,Horror,Thriller",5.2,10409
7191,tt11286314,movie,Don't Look Up,2021,138,"Comedy,Drama,Sci-Fi",7.2,530106
7193,tt11291274,movie,The Unbearable Weight of Massive Talent,2022,107,"Action,Comedy,Crime",7.0,78147
7194,tt1129423,movie,Fireproof,2008,122,"Drama,Romance",6.4,23017
7195,tt1129442,movie,Transporter 3,2008,104,"Action,Adventure,Thriller",6.0,168131
7196,tt1129445,movie,Amelia,2009,111,"Adventure,Biography,Drama",5.8,12867
7197,tt1130080,movie,The Informant!,2009,108,"Biography,Comedy,Crime",6.5,65595
7199,tt11301946,movie,Beast,2022,155,"Action,Comedy,Thriller",5.2,32593
7200,tt11307814,movie,Red Dot,2021,86,"Drama,Horror,Thriller",5.5,13553
7201,tt1130884,movie,Shutter Island,2010,138,"Mystery,Thriller",8.2,1299895
7202,tt1130988,movie,JCVD,2008,97,"Action,Comedy,Crime",7.1,39149
7204,tt11314148,movie,Shiddat,2021,146,Romance,7.6,21331
7205,tt11317142,movie,Shiva Baby,2020,77,"Comedy,Drama",7.1,21688
7206,tt1131724,movie,2:22,2017,98,"Drama,Mystery,Romance",5.7,23676
7207,tt1131729,movie,The Boat That Rocked,2009,135,"Comedy,Drama,Music",7.3,112146
7208,tt1131734,movie,Jennifer's Body,2009,102,"Comedy,Horror",5.4,135862
7212,tt1132285,movie,The Factory,2012,104,"Crime,Mystery,Thriller",5.7,11257
7215,tt1132449,movie,Lay the Favorite,2012,94,"Comedy,Drama,Romance",4.8,11745
7216,tt1132620,movie,The Girl with the Dragon Tattoo,2009,152,"Crime,Drama,Mystery",7.8,217198
7218,tt1132626,movie,Saw V,2008,92,"Action,Crime,Horror",5.8,125608
7219,tt11327514,movie,Uncle Frank,2020,95,"Comedy,Drama",7.3,20706
7222,tt1133985,movie,Green Lantern,2011,114,"Action,Adventure,Sci-Fi",5.5,285551
7223,tt1133991,movie,What Doesn't Kill You,2008,100,"Crime,Drama,Thriller",6.6,12593
7225,tt1134629,movie,The Private Lives of Pippa Lee,2009,98,"Comedy,Drama,Romance",6.3,13734
7226,tt1134854,movie,Survival of the Dead,2009,90,"Comedy,Drama,Horror",4.8,21709
7227,tt1135084,movie,Takers,2010,107,"Action,Crime,Drama",6.2,63142
7228,tt1135092,movie,The Limits of Control,2009,116,"Crime,Drama,Mystery",6.2,20572
7230,tt1135487,movie,Duplicity,2009,125,"Comedy,Crime,Romance",6.1,50739
7231,tt1135503,movie,Julie & Julia,2009,123,"Biography,Drama,Romance",7.0,120156
7232,tt1135525,movie,The Slammin' Salmon,2009,99,Comedy,6.4,14547
7233,tt1135985,movie,Sex Drive,2008,109,"Comedy,Romance",6.5,88284
7234,tt1136608,movie,District 9,2009,112,"Action,Sci-Fi,Thriller",7.9,680726
7235,tt1137450,movie,Death Wish,2018,107,"Action,Crime,Drama",6.3,72573
7236,tt11374902,movie,Doctor,2021,148,"Action,Comedy,Crime",7.4,16460
7237,tt11375428,movie,Hridayam,2022,172,"Drama,Musical,Romance",8.1,12301
7238,tt11382384,movie,The Dissident,2020,119,"Crime,Documentary,Thriller",7.9,29850
7240,tt11388406,movie,Horse Girl,2020,103,"Drama,Mystery,Thriller",6.0,18049
7241,tt11388580,movie,Miss Americana,2020,85,"Biography,Documentary,Music",7.4,19911
7242,tt11389748,movie,Mass,2021,111,Drama,7.6,14122
7243,tt11390036,movie,A Fall from Grace,2020,120,Thriller,5.9,15715
7245,tt1139328,movie,The Ghost Writer,2010,128,"Crime,Drama,Mystery",7.2,164679
7246,tt11394332,movie,Spree,2020,93,"Action,Comedy,Crime",5.9,13443
7247,tt1139592,movie,Jeepers Creepers III,2017,100,Horror,3.9,23006
7248,tt1139668,movie,The Unborn,2009,88,"Horror,Mystery,Thriller",4.7,51789
7249,tt1139797,movie,Let the Right One In,2008,114,"Drama,Fantasy,Horror",7.9,217869
7253,tt11422728,movie,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,118,"Documentary,Music",8.0,11806
7254,tt1142433,movie,Post Grad,2009,88,"Comedy,Romance",5.2,14459
7255,tt1142800,movie,Madea Goes to Jail,2009,103,"Comedy,Crime,Drama",4.5,12321
7256,tt1142977,movie,Frankenweenie,2012,87,"Animation,Comedy,Drama",6.9,108743
7257,tt1142988,movie,The Ugly Truth,2009,96,"Comedy,Romance",6.4,219875
7258,tt1144884,movie,The Final Destination,2009,82,"Horror,Thriller",5.1,107023
7259,tt11456054,movie,Run Hide Fight,2020,109,"Crime,Drama,Thriller",6.3,24240
7260,tt11460992,movie,Runway 34,2022,145,"Drama,Thriller",7.1,26854
7261,tt1146325,movie,Singh Is King,2008,135,"Action,Comedy,Crime",5.7,15590
7263,tt11464826,movie,The Social Dilemma,2020,94,"Documentary,Drama",7.6,82714
7264,tt11466222,movie,Jackass Forever,2022,96,"Action,Comedy,Reality-TV",6.9,43082
7267,tt1148204,movie,Orphan,2009,123,"Horror,Mystery,Thriller",7.0,230406
7268,tt1149361,movie,Micmacs,2009,105,"Action,Comedy,Crime",7.1,30435
7269,tt1149362,movie,The White Ribbon,2009,144,"Drama,Mystery,Thriller",7.8,73980
7270,tt1151309,movie,Bigger Stronger Faster*,2008,105,"Documentary,Sport",7.5,13568
7271,tt1151359,movie,Leaves of Grass,2009,105,"Comedy,Crime,Drama",6.4,27306
7272,tt11514780,movie,Choose or Die,2022,84,"Drama,Horror,Thriller",4.8,20779
7273,tt1151922,movie,Miss March,2009,90,"Comedy,Romance",5.0,21584
7274,tt1152398,movie,Beastly,2011,86,"Drama,Fantasy,Romance",5.5,78047
7275,tt11525644,movie,No Sudden Move,2021,115,"Crime,Drama,Mystery",6.4,34920
7276,tt1152758,movie,Dear Zachary: A Letter to a Son About His Father,2008,95,"Biography,Crime,Documentary",8.5,37198
7277,tt1152836,movie,Public Enemies,2009,140,"Action,Biography,Crime",7.0,303866
7278,tt1152850,movie,Wendy and Lucy,2008,80,Drama,7.1,18576
7280,tt1153706,movie,Dance Flick,2009,83,"Action,Comedy,Music",3.5,12393
7281,tt11540284,movie,8-Bit Christmas,2021,97,"Comedy,Family",6.7,16174
7282,tt1155056,movie,"I Love You, Man",2009,105,"Comedy,Romance",7.0,207308
7283,tt1155076,movie,The Karate Kid,2010,140,"Action,Drama,Family",6.2,184543
7284,tt1155592,movie,Man on Wire,2008,94,"Biography,Crime,Documentary",7.7,56219
7286,tt1156398,movie,Zombieland,2009,88,"Action,Comedy,Horror",7.6,576170
7289,tt1157605,movie,Anvil,2008,80,"Biography,Documentary,Drama",7.9,16330
7290,tt11580854,movie,Sarpatta Parambarai,2021,173,"Action,Drama,Sport",8.5,22827
7291,tt11581174,movie,Karnan,2021,158,"Action,Drama",8.0,22092
7292,tt1160368,movie,12 Rounds,2009,108,"Action,Crime,Thriller",5.6,29218
7293,tt1160419,movie,Dune,2021,155,"Action,Adventure,Drama",8.0,621317
7300,tt1160996,movie,The Colony,2013,95,"Action,Sci-Fi,Thriller",5.3,45642
7302,tt1161418,movie,Gentlemen Broncos,2009,89,"Adventure,Comedy,Sci-Fi",6.1,11774
7303,tt1161864,movie,The Rite,2011,114,"Drama,Horror,Mystery",6.0,98741
7304,tt11628854,movie,Silent Night,2021,92,"Comedy,Drama,Horror",5.7,13259
7310,tt1164999,movie,Biutiful,2010,148,"Drama,Romance",7.4,91158
7311,tt11651796,movie,AK vs AK,2020,108,"Action,Comedy,Crime",6.9,14432
7314,tt11655202,movie,Riders of Justice,2020,116,"Action,Comedy,Drama",7.5,50449
7315,tt11656172,movie,Hard Kill,2020,98,"Action,Thriller",3.3,19860
7317,tt11657662,movie,The Witcher: Nightmare of the Wolf,2021,83,"Action,Adventure,Animation",7.2,44053
7318,tt1166100,movie,Ghajini,2008,186,"Action,Drama,Mystery",7.3,62129
7320,tt11671006,movie,The Man from Toronto,2022,110,"Action,Adventure,Comedy",5.8,46008
7321,tt1167638,movie,22 Bullets,2010,117,"Action,Crime,Drama",6.6,35063
7322,tt1167660,movie,OSS 117: Lost in Rio,2009,101,"Action,Adventure,Comedy",6.8,15190
7323,tt11681250,movie,Godmothered,2020,110,"Comedy,Drama,Family",6.1,12552
